,name,level,hot,address,num
463,碧波泉水城,,,[上海·上海·闵行区],6
464,圆津禅院,,,[上海·上海·朱家角古镇],84
465,上海八音盒珍品陈列馆,,,[上海·上海·浦东新区],55
466,御翔飞行体验中心,,,[上海·上海·闵行区],93
467,东平国家森林公园,4A景区,0.7,[上海·上海·崇明岛],94
468,上海相东佛像艺术馆,,0.7,[上海·上海·嘉定区],8
469,震旦博物馆,,,[上海·上海·浦东新区],2
470,浦江郊野公园奇迹花园,,,[上海·上海·闵行区],128
471,上海成龙电影艺术馆,,,[上海·上海·普陀区],63
472,上海顾村恐龙园,,,[上海·上海·宝山区],38
473,太敬机器人科技文化体验馆,,,[上海·上海·普陀区],60
474,大鸭软陶屋,,,[上海·上海·静安区],70
475,召稼楼,4A景区,,[上海·上海·闵行区],73
476,朱家角城隍庙,,0.72,[上海·上海·朱家角古镇],39
477,黄浦公园,,0.7,[上海·上海·黄浦区],87
478,乾汤国际温泉,,,[上海·上海·浦东新区],2
479,东方绿舟,4A景区,0.7,[上海·上海·青浦区],46
480,人文艺术馆,,,[上海·上海·朱家角古镇],87
481,大清邮局,,,[上海·上海·朱家角古镇],53
482,安徒生童话乐园,,,[上海·上海·杨浦区],46
483,朱家角课植园,,,[上海·上海·朱家角古镇],6
484,广富林文化遗址,,,[上海·上海·松江区],54
485,上海JOYPOLIS乐园,,,[上海·上海·普陀区],30
486,环球奇趣体验馆,,,[上海·上海·黄浦区],96
487,公元2050/2500未来生活体验馆,,,[上海·上海·普陀区],75
488,上海尊木艺术馆,,,[上海·上海·宝山区],50
489,檀园,,,[上海·上海·嘉定区],2
490,南翔历史文化陈列馆,,,[上海·上海·南翔古镇],8
491,上海陶瓷科技馆展览,,,[上海·上海·宝山区],78
492,上海植物园,,0.72,[上海·上海·徐汇区],6
493,波兰倒置屋,,,[上海·上海·金山区],6
494,上海大世界,,0.7,[上海·上海·黄浦区],52
495,上海玻璃博物馆,4A景区,,[上海·上海·宝山区],20
496,上海海湾国家森林公园,4A景区,,[上海·上海·奉贤区],56
497,pulupulu主题游戏馆,,,[上海·上海·黄浦区],85
498,鲜花港,4A景区,0.7,[上海·上海·浦东新区],52
499,高家庄园,3A景区,,[上海·上海·崇明岛],56
500,极乐汤（金沙江温泉馆）,,,[上海·上海·普陀区],58
501,古猗园,4A景区,0.7,[上海·上海·嘉定区],6
502,辰山植物园,,,[上海·上海·佘山国家旅游度假区],4
503,汤连得温泉馆,,,[上海·上海·普陀区],87
504,云翔寺,,,[上海·上海·嘉定区],79
505,崇明明珠湖公园,,,[上海·上海·崇明岛],26
506,崇明西沙湿地公园,4A景区,0.7,[上海·上海·崇明岛],95
507,上海大转盘,,,[上海·上海·锦江乐园],4
508,东林寺,4A景区,,[上海·上海·金山区],77
509,上海玩博会,,,[上海·上海·新国际博览中心],96
510,嘉定富运水之星会馆,,,[上海·上海·嘉定区],54
511,喜魔谷主题游戏馆,,,[上海·上海·浦东新区],42
512,橙蓝生态体验乐园,,,[上海·上海·松江区],39
513,外白渡桥,,,[上海·上海·黄浦区],79
514,上弦机械真人密室逃脱（莘庄店）,,,[上海·上海·闵行区],73
515,瀛东村东湖景区,,,[上海·上海·崇明岛],49
516,涟泉大江户（上海莘庄店）,,,[上海·上海·闵行区],70
517,威久真人CS镭射拓展基地（普陀店）,,,[上海·上海·普陀区],37
518,NBA乐园,,,[上海·上海·黄浦区],81
519,延艺堂,,,[上海·上海·朱家角古镇],81
520,童天和药号,,,[上海·上海·朱家角古镇],77
521,集合石大型真人游戏馆（南京东路步行街店）,,,[上海·上海·黄浦区],76
522,威久真人CS镭射拓展基地,,,[上海·上海·浦东新区],47
523,周公馆,,0.7,[上海·上海·卢湾区],65
524,城市飞行会,,,[上海·上海·闵行区],47
525,环球猎奇馆,,,[上海·上海·浦东新区],84
526,多伦路文化名人街,,0.7,[上海·上海·虹口区],47
527,77真人密室逃脱（五角场店）,,,[上海·上海·杨浦区],63
528,幻影机器人庄园,,,[上海·上海·宝山区],83
529,南京西路,,,[上海·上海·静安区],58
530,威久真人CS镭射拓展基地（虹口店）,,,[上海·上海·虹口区],56
531,上海全华水彩艺术馆,,,[上海·上海·朱家角古镇],34
532,瀛东生态村,3A景区,,[上海·上海·崇明岛],81
533,77真人密室逃脱（徐家汇店）,,,[上海·上海·徐汇区],58
534,长兴岛郊野公园,,,[上海·上海·长兴岛],43
535,上海手工艺展示馆,,,[上海·上海·朱家角古镇],81
536,哈一顿桑拿（七宝店）,,,[上海·上海·闵行区],46
537,徐家汇天主教堂,,0.72,[上海·上海·徐汇区],38
538,上海星期8小镇,,,[上海·上海·闵行区],8
539,地球尔儿童职业体验馆,,,[上海·上海·闵行区],38
540,方塔园,4A景区,0.7,[上海·上海·松江区],16
541,浦江玫瑰园,,,[上海·上海·浦东新区],8
542,嘉仕有机农场,,,[上海·上海·崇明县],83
543,毛泽东故居,,0.7,[上海·上海·静安区],57
544,上海复旦大学,,,[上海·上海·杨浦区],83
545,金山城市沙滩,4A景区,0.7,[上海·上海·金山区],12
546,七宝老街袖珍人影戏馆,,,[上海·上海·闵行区],87
547,上海美术馆,,0.72,[上海·上海·黄浦区],64
548,上海东方地质科普馆,,,[上海·上海·浦东新区],40
549,多乐岛蹦床公园,,,[上海·上海·宝山区],90
550,月湖雕塑公园,,,[上海·上海·佘山国家旅游度假区],30
551,立秀宝儿童社会体验英语小镇,,,[上海·上海·杨浦区],52
552,静安寺,,,[上海·上海·静安区],41
553,碧海云天（2号店）,,,[上海·上海·浦东新区],75
554,上海黄浦--普陀旅游集散中心（城北站）,,,[浙江·舟山·普陀区],64
555,上海周浦花海,,,[上海·上海·浦东新区],6
556,上海滨海森林公园,3A景区,,[上海·上海·浦东新区],20
557,花开海上生态园,,,[上海·上海·金山区],44
558,上海南浦大桥集散中心,,,[上海·上海·黄浦区],98
559,江南三民文化村,3A景区,,[上海·上海·崇明县],8
560,清潭洞韩国温泉馆,,,[上海·上海·嘉定区],80
561,东方明珠公园,,,[上海·上海·陆家嘴],34
562,东滩湿地公园,,0.7,[上海·上海·崇明岛],12
563,大观园梅园,,,[上海·上海·黄浦区],95
564,上海寻梦园香草农场景区,,0.7,[上海·上海·青浦区],4
565,上海威尼斯水城,,,[上海·上海·宝山区],30
566,RU KIDDING密室逃脱,,,[上海·上海·卢湾区],53
567,长风公园,4A景区,0.72,[上海·上海·普陀区],22
568,中华艺术宫,,,[上海·上海·上海世博园],91
569,中国农民画村,3A景区,,[上海·上海·金山区],4
570,智旅冰雪乐园,,,[上海·上海·闵行区],8
571,大宁灵石公园,3A景区,,[上海·上海·闸北区],34
572,汤连得(长清店),,,[上海·上海·浦东新区],58
573,闻道园,4A景区,,[上海·上海·宝山区],4
574,上海惊魂密境,,,[上海·上海],64
575,荷花博览园,,,[上海·上海·崇明县],80
576,家家乐梦幻乐园,,,[上海·上海·杨浦区],2
577,紫海鹭缘浪漫庄园,3A景区,,[上海·上海·崇明岛],97
578,上海游龙石文化科普馆,,,[上海·上海·浦东新区],48
579,光明瑞华果园,3A景区,,[上海·上海·崇明岛],73
580,上海光明生态园,,,[上海·上海·浦东新区],4
581,上海浦江源温泉农庄,,,[上海·上海·松江区],34
582,孙桥现代农业开发区,,0.7,[上海·上海·浦东新区],68
583,奕欧来上海购物村,,,[上海·上海·浦东新区],8
584,前卫生态村,4A景区,0.7,[上海·上海·崇明岛],61
585,武隆天坑地缝国家地质公园,5A景区,,[重庆·重庆·武隆县],2382
586,重庆长江索道,4A景区,,[重庆·重庆·渝中区],364
587,梦幻奥陶纪,,,[重庆·重庆·万盛区],2088
588,重庆两江夜游,,,[重庆·重庆·渝中区],344
589,武隆天生三桥风景区,5A景区,0.72,[重庆·重庆·武隆天坑地缝国家地质公园],588
590,洪崖洞,4A景区,0.8400000000000001,[重庆·重庆·渝中区],144
591,解放碑步行街,,,[重庆·重庆·渝中区],144
592,重庆环球金融中心观景台(会仙楼),,,[重庆·重庆],560
593,湖广会馆,4A景区,0.72,[重庆·重庆·渝中区],118
594,磁器口古镇,4A景区,0.8,[重庆·重庆·沙坪坝区],54
595,朝天门,,,[重庆·重庆·渝中区],350
596,龙水峡地缝,3A景区,0.7,[重庆·重庆·武隆天坑地缝国家地质公园],172
597,长嘉汇弹子石老街,,,[重庆·重庆·南岸区],48
598,两江夜游·交运系列游船,,,[重庆·重庆·重庆两江夜游],62
599,两江夜游·朝天系列游船,,,[重庆·重庆·重庆两江夜游],46
600,两江夜游·交运金碧系列游船,,,[重庆·重庆·重庆两江夜游],84
601,大足石刻,5A景区,0.78,[重庆·重庆·大足县],178
602,天坑寨子民俗风情区,,,[重庆·重庆·武隆县],50
603,白公馆,,0.8,[重庆·重庆·沙坪坝区],20
604,昌州古城,,,[重庆·重庆·大足县],46
605,重庆奉节天坑地缝景区,4A景区,0.76,[重庆·重庆·奉节县],10
606,武隆仙女山国家森林公园,5A景区,0.82,[重庆·重庆·武隆天坑地缝国家地质公园],142
607,印象武隆,,,[重庆·重庆·武隆县],108
608,丰都鬼城,4A景区,0.74,[重庆·重庆·丰都县],44
609,鹅岭二厂文创公园,,,[重庆·重庆·渝中区],64
610,重庆解放碑,,0.82,[重庆·重庆·渝中区],22
611,黑山谷,5A景区,0.72,[重庆·重庆·万盛区],386
612,北山景区,,0.72,[重庆·重庆·大足石刻],10
613,芙蓉洞,5A景区,0.76,[重庆·重庆·武隆天坑地缝国家地质公园],38
614,宝顶山景区,,0.72,[重庆·重庆·大足石刻],8
615,一棵树观景园,,,[重庆·重庆·南岸区],6
616,重庆人民广场,4A景区,,[重庆·重庆·渝中区],63
617,重庆欢乐谷,,,[重庆·重庆·渝北区],384
618,重庆欢乐海底世界,,,[重庆·重庆·渝中区],164
619,芭拉胡景区,4A景区,,[重庆·重庆·黔江区],16
620,朝天门广场,,0.82,[重庆·重庆·渝中区],10
621,酉阳桃花源,5A景区,0.72,[重庆·重庆·酉阳县],36
622,磁器口转运楼,,,[重庆·重庆·磁器口古镇],6
623,天井峡地缝,,0.76,[重庆·重庆·奉节县],80
624,南滨路,,,[重庆·重庆·南岸区],22
625,天星小镇,,,[重庆·重庆·南川区],108
626,重庆杜莎夫人蜡像馆,,,[重庆·重庆·南岸区],36
627,中山四路,,,[重庆·重庆·渝中区],91
628,渣滓洞,,0.78,[重庆·重庆·沙坪坝区],38
629,重庆园博园,4A景区,,[重庆·重庆·渝北区],216
630,龙缸地质公园,5A景区,0.7,[重庆·重庆·云阳县],66
631,张飞庙,4A景区,0.72,[重庆·重庆·云阳县],69
632,两江国际影视城（民国街）,,,[重庆·重庆·渝北区],130
633,南山植物园,4A景区,0.7,[重庆·重庆·南岸区],88
634,烽烟三国,,,[重庆·重庆·忠县],10
635,巫山小三峡,5A景区,0.74,[重庆·重庆·巫山县],30
636,重庆梵高星空艺术馆,,,[重庆·重庆·重庆市游乐园],46
637,白帝城,4A景区,0.78,[重庆·重庆·奉节县],14
638,重庆白鹤梁水下博物馆,4A景区,,[重庆·重庆·涪陵区],36
639,蚩尤九黎城,4A景区,,[重庆·重庆·彭水县],122
640,大足南山石刻,,,[重庆·重庆·大足县],10
641,重庆海昌加勒比海水世界,4A景区,0.72,[重庆·重庆·南岸区],6
642,重庆市人民大礼堂,4A景区,0.72,[重庆·重庆·渝中区],68
643,重庆城市精英真人CS俱乐部歌乐山海石公园店,,,[重庆·重庆·沙坪坝区],64
644,融汇温泉,3A景区,,[重庆·重庆·沙坪坝区],14
645,龙缸云端廊桥,,,[重庆·重庆·云阳县],32
646,龚滩古镇,4A景区,0.72,[重庆·重庆·酉阳县],53
647,美樱花海,,,[重庆·重庆·江津区],37
648,重庆汉海海洋公园,,,[重庆·重庆·巴南区],184
649,乐和乐都主题公园,,,[重庆·重庆·永川区],100
650,灵巫洞,,0.7,[重庆·重庆·巫溪县],70
651,万州大瀑布群景区,4A景区,,[重庆·重庆·万州区],83
652,魔法光影艺术馆,,,[重庆·重庆·渝中区],36
653,酉阳红石林,,,[重庆·重庆·酉阳县],74
654,濯水景区-蒲花暗河,,,[重庆·重庆·黔江区],10
655,乌江画廊,,,[重庆·重庆·酉阳县],18
656,重庆3D魔幻艺术馆,,,[重庆·重庆·南岸区],12
657,武陵山大裂谷,4A景区,,[重庆·重庆·涪陵区],124
658,统景温泉,4A景区,0.7,[重庆·重庆·渝北区],252
659,万盛青山湖湿地公园,,,[重庆·重庆·万盛区],64
660,飞龙峡漂流,,,[重庆·重庆·渝北区],85
661,重庆动物园,4A景区,0.7,[重庆·重庆·九龙坡区],8
662,VR未来城,,,[重庆·重庆·江北区],59
663,丰都玉皇圣地景区,,,[重庆·重庆·丰都县],76
664,金佛山,5A景区,0.72,[重庆·重庆·南川区],42
665,双桂堂,3A景区,0.7,[重庆·重庆·梁平县],45
666,重庆大悦汤,,,[重庆·重庆·江北区],51
667,金源方特科幻公园,4A景区,0.7,[重庆·重庆·江北区],18
668,816地下核工程,,,[重庆·重庆·涪陵区],10
669,重庆两路口皇冠大扶梯,,,[重庆·重庆·渝中区],8
670,乐和乐都野生动物世界,4A景区,,[重庆·重庆·乐和乐都主题公园],80
671,中国三峡博物馆,4A景区,0.7,[重庆·重庆·渝中区],79
672,红岩革命纪念馆,4A景区,0.72,[重庆·重庆·渝中区],32
673,乐和乐都欢乐世界,,,[重庆·重庆·乐和乐都主题公园],32
674,重庆柏联温泉,,,[重庆·重庆·北碚区],46
675,鹅岭公园,3A景区,0.76,[重庆·重庆·渝中区],97
676,飞越丛林户外探险乐园（玉峰山项目）,,,[重庆·重庆·渝北区],55
677,黑山谷峡谷飞越探险乐园,,,[重庆·重庆·黑山谷],4
678,重庆香盟·花千谷景区,,,[重庆·重庆·云阳县],88
679,边城洪安景区,3A景区,,[重庆·重庆·秀山县],34
680,欢乐黄金谷景区,,,[重庆·重庆·万州区],85
681,大韩民国临时政府旧址陈列馆,,0.7,[重庆·重庆·渝中区],85
682,重庆慢谷,,,[重庆·重庆·南川区],75
683,云阳两江游,,,[重庆·重庆·云阳县],38
684,花小原,,,[重庆·重庆·江津区],31
685,金佛山世界昆虫博物园,,,[重庆·重庆·南川区],90
686,贝迪颐园温泉旅游度假区,4A景区,,[重庆·重庆·九龙坡区],60
687,重庆TOPS极致炫乐场,,,[重庆·重庆·江北区],85
688,山城步道,,,[重庆·重庆·渝中区],34
689,荷塘悦色,,,[重庆·重庆·沙坪坝区],77
690,东温泉镇,4A景区,0.7,[重庆·重庆·巴南区],72
691,永川野生动物园,4A景区,,[重庆·重庆·永川区],16
692,鸿恩寺,,,[重庆·重庆·江北区],64
693,重庆城市精英真人CS铁山坪森林公园店,,,[重庆·重庆·江北区],84
694,老君洞,,0.7,[重庆·重庆·南岸区],41
695,常青国际羊鹿山,,,[重庆·重庆·巴南区],4
696,菩提山,4A景区,,[重庆·重庆·长寿区],93
697,重庆城市精英真人CS俱乐部滨水公园店,,,[重庆·重庆·渝中区],73
698,通远门城墙遗址公园,,,[重庆·重庆·渝中区],65
699,滑石古寨景区,3A景区,,[重庆·重庆·梁平县],78
700,桂园,,,[重庆·重庆·渝中区],61
701,熊猫宝贝亲子庄园,,,[重庆·重庆·巴南区],43
702,原蔬味采摘园,,,[重庆·重庆·璧山县],60
703,三峡文物园,,,[重庆·重庆·云阳县],58
704,南山公园,,,[重庆·重庆·南岸区],74
705,奇芳花谷,,,[重庆·重庆·万州区],52
706,重庆天赐华汤森林温泉酒店,,,[重庆·重庆·璧山县],48
707,重庆城市精英真人CS大学城店,,,[重庆·重庆·沙坪坝区],81
708,重庆心景温泉,,,[重庆·重庆·北碚区],4
709,丰都名山,,,[重庆·重庆·丰都县],66
710,曾家岩50号,,,[重庆·重庆·渝中区],66
711,茶山竹海,4A景区,0.72,[重庆·重庆·永川区],6
712,重庆天赐温泉,3A景区,0.72,[重庆·重庆·九龙坡区],36
713,凤凰花果山,,,[重庆·重庆·万州区],86
714,仙女山滑雪场,,,[重庆·重庆·武隆仙女山国家森林公园],42
715,青年汇巅峰乐园,,,[重庆·重庆·万盛区],33
716,黄桷门奇彩梦园,4A景区,,[重庆·重庆·铜梁县],8
717,金佛山西坡滑雪场,,,[重庆·重庆·南川区],40
718,重庆亲子游览年票2018夏季版,,,[重庆·重庆·渝北区],44
719,龙鳞石海,4A景区,,[重庆·重庆·万盛区],22
720,金佛山滑雪场,,,[重庆·重庆·金佛山],8
721,海棠晓月圣地温泉,,,[重庆·重庆·南岸区],52
